unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
8546796,HV222610,2012-03-31 15:50:00+00:00,001XX N CLARK ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),True,False,111,1,42,32,08A,1175507.0,1901535.0,2012,2018-02-10 15:50:01+00:00,41.885187593,-87.630961294,"(41.885187593, -87.630961294)"
5628218,HN434027,2007-06-28 16:47:33+00:00,005XX W MADISON ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,111,1,42,28,08A,1173039.0,1900311.0,2007,2018-02-10 15:50:01+00:00,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
10885562,JA195157,2017-03-21 12:30:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,111,1,42,32,08A,1175800.0,1900817.0,2017,2018-02-10 15:50:01+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
1362071,G066525,2001-02-01 16:58:38+00:00,001XX N WACKER DR,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),True,False,111,1,,,08A,1173805.0,1901279.0,2001,2015-08-17 15:03:40+00:00,41.88452317,-87.637218896,"(41.88452317, -87.637218896)"
5740468,HN547234,2007-08-23 16:50:00+00:00,0000X S RIVERSIDE PLZ,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,2,28,08A,1173399.0,1900180.0,2007,2018-02-28 15:56:25+00:00,41.881516473,-87.638742433,"(41.881516473, -87.638742433)"
4849290,HM459144,2006-07-04 10:00:00+00:00,005XX W MADISON ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,111,1,42,28,08A,1172508.0,1900293.0,2006,2021-09-07 15:41:02+00:00,41.881846294,-87.64201078,"(41.881846294, -87.64201078)"
11091243,JA436171,2017-09-18 09:30:00+00:00,002XX N STATE ST,0560,ASSAULT,SIMPLE,STREET,False,False,111,1,42,32,08A,1176327.0,1901797.0,2017,2018-02-10 15:50:01+00:00,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
11168032,JA536223,2017-12-01 09:30:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,False,111,1,42,32,08A,1175800.0,1900817.0,2017,2018-02-10 15:50:01+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
10552578,HZ299095,2016-06-08 17:45:00+00:00,001XX N WABASH AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,42,32,08A,1176785.0,1901619.0,2016,2018-02-10 15:50:01+00:00,41.885389294,-87.626265771,"(41.885389294, -87.626265771)"
3953911,HL321195,2005-04-27 14:00:00+00:00,002XX S WACKER DR,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,2,32,08A,1173899.0,1899160.0,2005,2018-02-28 15:56:25+00:00,41.87870641,-87.63693686,"(41.87870641, -87.63693686)"
9895622,HX545870,2014-12-17 12:00:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,OTHER,False,True,111,1,42,32,08A,1175800.0,1900817.0,2014,2021-09-07 15:41:02+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
12619796,JF146575,2022-02-16 16:15:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,True,False,111,1,42,32,08A,1176330.0,1901649.0,2022,2023-01-03 15:40:27+00:00,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
3090818,HJ818510,2003-12-15 08:45:00+00:00,0000X N WACKER DR,0560,ASSAULT,SIMPLE,STREET,False,False,111,1,42,32,08A,1173863.0,1900534.0,2003,2018-02-28 15:56:25+00:00,41.882477553,-87.637028112,"(41.882477553, -87.637028112)"
3316041,HK352527,2004-05-09 10:15:00+00:00,001XX S DESPLAINES ST,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,111,1,2,28,08A,1171959.0,1899463.0,2004,2018-02-28 15:56:25+00:00,41.879580837,-87.644051159,"(41.879580837, -87.644051159)"
10641905,HZ393674,2016-08-15 21:25:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,True,False,111,1,42,32,08A,1176338.0,1901346.0,2016,2018-02-10 15:50:01+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
10693510,HZ448342,2016-09-24 21:02:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,STREET,False,False,111,1,42,32,08A,1176338.0,1901346.0,2016,2018-02-10 15:50:01+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
2430650,HH751676,2002-10-31 13:30:00+00:00,0000X S WACKER DR,0560,ASSAULT,SIMPLE,STREET,False,False,111,1,2,32,08A,1173874.0,1900074.0,2002,2018-02-28 15:56:25+00:00,41.88121504,-87.637001425,"(41.88121504, -87.637001425)"
2380626,HH685904,2002-10-01 21:30:00+00:00,001XX N CANAL ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,111,1,42,28,08A,1173097.0,1901452.0,2002,2018-02-28 15:56:25+00:00,41.885013623,-87.63981361,"(41.885013623, -87.63981361)"
8895035,HV569003,2012-11-19 16:00:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,True,False,111,1,42,32,08A,1176330.0,1901649.0,2012,2018-02-10 15:50:01+00:00,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
10852282,JA156633,2017-02-17 00:30:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,111,1,42,32,08A,1176336.0,1901423.0,2017,2018-02-10 15:50:01+00:00,41.8848616,-87.627920479,"(41.8848616, -87.627920479)"
13634130,JH472457,2024-10-17 21:04:00+00:00,0000X E WASHINGTON ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,34,32,08A,1176884.0,1900830.0,2024,2025-05-17 15:40:52+00:00,41.883221997,-87.625926112,"(41.883221997, -87.625926112)"
11574851,JC126664,2019-01-22 14:44:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,False,False,111,1,42,32,08A,1176345.0,1901114.0,2019,2019-01-29 16:19:06+00:00,41.884013483,-87.627896757,"(41.884013483, -87.627896757)"
11543149,JB563139,2018-12-21 21:15:00+00:00,0000X E WASHINGTON ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,111,1,42,32,08A,1176972.0,1900831.0,2018,2018-12-28 16:13:27+00:00,41.88322275,-87.625602945,"(41.88322275, -87.625602945)"
11458838,JB452039,2018-09-18 10:30:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,OTHER,False,False,111,1,42,32,08A,1175800.0,1900817.0,2018,2018-09-29 15:54:15+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
11459642,JB453125,2018-09-27 11:45:00+00:00,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,111,1,42,32,08A,1176582.0,1901291.0,2018,2018-10-04 16:18:00+00:00,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
11649532,JC217644,2019-04-09 11:44:00+00:00,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,111,1,42,32,08A,1176582.0,1901291.0,2019,2019-04-16 16:21:50+00:00,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
12517710,JE416671,2021-10-20 16:16:00+00:00,0000X E LAKE ST,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,SCHOOL - PUBLIC BUILDING,True,False,111,1,42,32,26,1176585.0,1901750.0,2021,2022-01-02 15:39:35+00:00,41.885753285,-87.626996239,"(41.885753285, -87.626996239)"
12759464,JF315571,2022-07-13 00:30:00+00:00,0000X E RIVERWALK S,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,111,1,42,32,05,1176561.0,1902303.0,2022,2023-01-03 15:40:27+00:00,41.887271289,-87.627067658,"(41.887271289, -87.627067658)"
1879152,G724151,2001-12-02 18:00:00+00:00,006XX W RANDOLPH ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,111,1,,,05,1172284.0,1901193.0,2001,2015-08-17 15:03:40+00:00,41.884320901,-87.642806706,"(41.884320901, -87.642806706)"
12133250,JD329580,2020-08-10 02:30:00+00:00,0000X E LAKE ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,111,1,42,32,05,1176905.0,1901744.0,2020,2020-08-17 15:41:32+00:00,41.885729587,-87.625821329,"(41.885729587, -87.625821329)"
12131106,JD327025,2020-08-10 04:30:00+00:00,0000X E LAKE ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,111,1,42,32,05,1176991.0,1901746.0,2020,2020-08-17 15:41:32+00:00,41.885733129,-87.625505463,"(41.885733129, -87.625505463)"
12134132,JD330572,2020-08-10 04:00:00+00:00,001XX N STATE ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,False,False,111,1,42,32,05,1176352.0,1900918.0,2020,2020-08-17 15:41:32+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12079611,JD265721,2020-05-30 21:00:00+00:00,0000X W WACKER DR,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,111,1,42,32,05,1176020.0,1902133.0,2020,2020-06-19 15:40:55+00:00,41.886817001,-87.629059469,"(41.886817001, -87.629059469)"
10611800,HZ364755,2016-07-25 22:00:00+00:00,002XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,111,1,42,32,05,1175500.0,1901787.0,2016,2018-02-10 15:50:01+00:00,41.885879253,-87.630979425,"(41.885879253, -87.630979425)"
2568623,HJ155009,2003-01-29 18:30:00+00:00,006XX W RANDOLPH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,111,1,42,28,05,1172121.0,1901232.0,2003,2018-02-28 15:56:25+00:00,41.884431517,-87.643404105,"(41.884431517, -87.643404105)"
3584435,HK673347,2004-10-08 01:36:00+00:00,001XX N JEFFERSON ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,111,1,42,28,05,1172298.0,1901408.0,2004,2018-02-28 15:56:25+00:00,41.884910565,-87.642748943,"(41.884910565, -87.642748943)"
7645910,HS441362,2010-08-02 06:30:00+00:00,003XX S DESPLAINES ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,HOSPITAL BUILDING/GROUNDS,False,False,111,1,2,28,05,1171987.0,1898575.0,2010,2018-02-10 15:50:01+00:00,41.877143487,-87.643974538,"(41.877143487, -87.643974538)"
4766283,HM378594,2006-05-28 00:27:00+00:00,006XX W JACKSON BLVD,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,111,1,2,28,05,1172276.0,1898889.0,2006,2018-02-28 15:56:25+00:00,41.87799875,-87.642904147,"(41.87799875, -87.642904147)"
13586055,JH414866,2024-08-24 04:00:00+00:00,0000X E LAKE ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,111,1,34,32,06,1176991.0,1901746.0,2024,2025-05-17 15:40:52+00:00,41.885733129,-87.625505463,"(41.885733129, -87.625505463)"
11872744,JC486018,2019-10-24 11:00:00+00:00,0000X W WASHINGTON ST,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,42,32,06,1175800.0,1900817.0,2019,2019-10-31 15:42:33+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
9130825,HW275606,2013-05-15 14:00:00+00:00,0000X W WASHINGTON ST,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,42,32,06,1176136.0,1900822.0,2013,2018-02-10 15:50:01+00:00,41.883216931,-87.628673023,"(41.883216931, -87.628673023)"
8004857,HT236582,2011-04-06 04:00:00+00:00,006XX W MADISON ST,0810,THEFT,OVER $500,SPORTS ARENA/STADIUM,False,False,111,1,42,28,06,1172090.0,1900283.0,2011,2018-02-10 15:50:01+00:00,41.881828083,-87.643545951,"(41.881828083, -87.643545951)"
8040606,HT271805,2011-04-29 12:30:00+00:00,005XX W MONROE ST,0810,THEFT,OVER $500,RESTAURANT,False,False,111,1,2,28,06,1172908.0,1899834.0,2011,2018-02-10 15:50:01+00:00,41.880577917,-87.640555606,"(41.880577917, -87.640555606)"
6269874,HP357496,2008-05-26 10:30:00+00:00,001XX N DESPLAINES ST,0810,THEFT,OVER $500,STREET,False,False,111,1,27,28,06,1171916.0,1900821.0,2008,2018-02-28 15:56:25+00:00,41.883308226,-87.644169006,"(41.883308226, -87.644169006)"
6227661,HP315114,2008-05-03 14:30:00+00:00,001XX N JEFFERSON ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,False,False,111,1,42,28,06,1172295.0,1901507.0,2008,2018-02-28 15:56:25+00:00,41.885182294,-87.642757034,"(41.885182294, -87.642757034)"
6376851,HP462910,2008-07-19 19:30:00+00:00,002XX S JEFFERSON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,2,28,06,1172371.0,1899066.0,2008,2018-02-28 15:56:25+00:00,41.878482352,-87.642550102,"(41.878482352, -87.642550102)"
3493012,HK563446,2004-08-17 10:30:00+00:00,001XX N FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,42,32,06,1174297.0,1901591.0,2004,2018-02-28 15:56:25+00:00,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
3420084,HK483086,2004-07-08 07:15:00+00:00,002XX S CANAL ST,0810,THEFT,OVER $500,OTHER RAILROAD PROP / TRAIN DEPOT,False,False,111,1,2,28,06,1173177.0,1899236.0,2004,2018-02-28 15:56:25+00:00,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
12742579,JF294457,2022-06-23 14:00:00+00:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,RESTAURANT,False,False,111,1,42,32,06,1177258.0,1901852.0,2022,2023-01-03 15:40:27+00:00,41.886017951,-87.624521781,"(41.886017951, -87.624521781)"
1844476,G677487,2001-11-02 16:30:00+00:00,003XX W RANDOLPH ST,0810,THEFT,OVER $500,RESTAURANT,False,False,111,1,,,06,1174286.0,1901301.0,2001,2015-08-17 15:03:40+00:00,41.884572819,-87.63545196,"(41.884572819, -87.63545196)"
1879175,G724614,2001-12-01 13:00:00+00:00,003XX W RANDOLPH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,111,1,,,06,1174152.0,1901300.0,2001,2015-08-17 15:03:40+00:00,41.884573064,-87.635944051,"(41.884573064, -87.635944051)"
1914949,G776488,2001-12-29 18:00:00+00:00,007XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,,,06,1171932.0,1899848.0,2001,2015-08-17 15:03:40+00:00,41.880637897,-87.644138946,"(41.880637897, -87.644138946)"
1990530,HH190816,2002-02-16 10:45:00+00:00,006XX W ADAMS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,,,06,1172201.0,1899351.0,2002,2018-02-28 15:56:25+00:00,41.879268164,-87.643165886,"(41.879268164, -87.643165886)"
2105182,HH339048,2002-04-29 15:30:00+00:00,001XX S RIVERSIDE PLZ,0810,THEFT,OVER $500,OTHER,False,False,111,1,2,28,06,1173421.0,1899683.0,2002,2018-02-28 15:56:25+00:00,41.880152185,-87.638676422,"(41.880152185, -87.638676422)"
7358371,HS157166,2010-02-06 08:00:00+00:00,005XX W MADISON ST,0810,THEFT,OVER $500,APARTMENT,False,False,111,1,42,28,06,1172508.0,1900293.0,2010,2018-02-10 15:50:01+00:00,41.881846294,-87.64201078,"(41.881846294, -87.64201078)"
7575065,HS378379,2010-06-25 03:18:00+00:00,003XX S CANAL ST,0810,THEFT,OVER $500,STREET,False,False,111,1,2,28,06,1173189.0,1898773.0,2010,2018-02-10 15:50:01+00:00,41.877660235,-87.639555302,"(41.877660235, -87.639555302)"
9351787,HW495152,2013-10-14 13:00:00+00:00,0000X E RANDOLPH ST,0810,THEFT,OVER $500,OTHER,False,False,111,1,42,32,06,1176550.0,1901291.0,2013,2018-02-10 15:50:01+00:00,41.884494554,-87.627138636,"(41.884494554, -87.627138636)"
2859844,HJ524413,2003-07-24 10:25:00+00:00,0000X S WACKER DR,0810,THEFT,OVER $500,STREET,False,False,111,1,2,32,06,1173871.0,1900172.0,2003,2018-02-28 15:56:25+00:00,41.881484024,-87.637009521,"(41.881484024, -87.637009521)"
2924920,HJ607941,2003-09-04 08:30:00+00:00,003XX S CANAL ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,2,28,06,1173189.0,1898797.0,2003,2018-02-28 15:56:25+00:00,41.877726093,-87.639554589,"(41.877726093, -87.639554589)"
2896699,HJ568237,2003-08-17 11:53:14+00:00,003XX W WASHINGTON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,42,32,06,,,2003,2015-08-17 15:03:40+00:00,,,
4725923,HM333671,2006-05-06 02:00:00+00:00,0000X S DESPLAINES ST,0810,THEFT,OVER $500,STREET,False,False,111,1,42,28,06,1171936.0,1900161.0,2006,2018-02-28 15:56:25+00:00,41.881496702,-87.644115029,"(41.881496702, -87.644115029)"
5629509,HN434785,2007-06-28 09:00:00+00:00,0000X S DESPLAINES ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,2,28,06,1171939.0,1900088.0,2007,2018-02-28 15:56:25+00:00,41.881296319,-87.644106166,"(41.881296319, -87.644106166)"
10852105,JA155963,2017-02-16 10:30:00+00:00,0000X W LAKE ST,0810,THEFT,OVER $500,VEHICLE-COMMERCIAL,False,False,111,1,42,32,06,1176177.0,1901746.0,2017,2018-02-10 15:50:01+00:00,41.885751514,-87.628494602,"(41.885751514, -87.628494602)"
6491516,HP561968,2008-09-09 15:30:00+00:00,0000X S CLINTON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,2,28,06,1172732.0,1900240.0,2008,2018-02-28 15:56:25+00:00,41.881695904,-87.641189833,"(41.881695904, -87.641189833)"
1330884,G027597,2001-01-13 11:00:00+00:00,006XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,,,06,1172064.0,1899771.0,2001,2015-08-17 15:03:40+00:00,41.880423694,-87.64365653,"(41.880423694, -87.64365653)"
1368711,G077012,2001-02-06 11:00:00+00:00,005XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,,,06,1172589.0,1900334.0,2001,2015-08-17 15:03:40+00:00,41.88195701,-87.641712139,"(41.88195701, -87.641712139)"
1605139,G378317,2001-06-28 22:00:00+00:00,001XX S CLINTON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,,,06,1172717.0,1899474.0,2001,2015-08-17 15:03:40+00:00,41.879594282,-87.641267594,"(41.879594282, -87.641267594)"
12064588,JD248491,2020-05-30 17:00:00+00:00,0000X E WACKER DR,0810,THEFT,OVER $500,STREET,False,False,111,1,42,32,06,1176856.0,1902384.0,2020,2020-06-06 15:41:51+00:00,41.887486889,-87.625981892,"(41.887486889, -87.625981892)"
12045892,JD226186,2020-05-03 23:00:00+00:00,002XX N STATE ST,0810,THEFT,OVER $500,CTA TRAIN,False,False,111,1,42,32,06,1176327.0,1901797.0,2020,2020-05-10 15:41:42+00:00,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
12785386,JF346474,2022-08-06 01:00:00+00:00,001XX N STATE ST,0810,THEFT,OVER $500,MOVIE HOUSE / THEATER,False,False,111,1,42,32,06,1176332.0,1901592.0,2022,2023-01-03 15:40:27+00:00,41.885325435,-87.627930066,"(41.885325435, -87.627930066)"
2077618,HH302575,2002-04-12 10:00:00+00:00,006XX W WASHINGTON BV,0810,THEFT,OVER $500,MEDICAL/DENTAL OFFICE,False,False,111,1,,,06,1171715.0,1900766.0,2002,2018-02-10 15:50:01+00:00,41.883161729,-87.644908705,"(41.883161729, -87.644908705)"
2022188,HH227701,2002-03-07 12:00:00+00:00,0000X S WACKER DR,0810,THEFT,OVER $500,STREET,False,False,111,1,,,06,1173874.0,1900074.0,2002,2018-02-28 15:56:25+00:00,41.88121504,-87.637001425,"(41.88121504, -87.637001425)"
2329546,HH625361,2002-09-04 12:35:00+00:00,0000X N WACKER DR,0810,THEFT,OVER $500,VEHICLE-COMMERCIAL,False,False,111,1,42,32,06,1173928.0,1900646.0,2002,2018-02-28 15:56:25+00:00,41.88278344,-87.636786095,"(41.88278344, -87.636786095)"
7658120,HS463122,2010-08-15 00:30:00+00:00,002XX S CANAL ST,0810,THEFT,OVER $500,CTA TRAIN,False,False,111,1,2,28,06,1173177.0,1899236.0,2010,2018-02-10 15:50:01+00:00,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
7596518,HS399382,2010-07-07 21:50:00+00:00,005XX W MADISON ST,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,42,28,06,1173039.0,1900311.0,2010,2018-02-10 15:50:01+00:00,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
5782828,HN590529,2007-09-13 13:30:00+00:00,001XX S CLINTON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,2,28,06,1172749.0,1899713.0,2007,2018-02-28 15:56:25+00:00,41.880249406,-87.641143018,"(41.880249406, -87.641143018)"
5822750,HN633121,2007-10-06 14:00:00+00:00,006XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,42,28,06,1172231.0,1900286.0,2007,2018-02-28 15:56:25+00:00,41.881833204,-87.643028117,"(41.881833204, -87.643028117)"
5780602,HN591159,2007-09-15 15:00:00+00:00,006XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,42,28,06,1172055.0,1900282.0,2007,2018-02-28 15:56:25+00:00,41.881826111,-87.643674499,"(41.881826111, -87.643674499)"
4842147,HM454612,2006-07-02 18:00:00+00:00,006XX W MADISON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,42,28,06,1172055.0,1900282.0,2006,2018-02-28 15:56:25+00:00,41.881826111,-87.643674499,"(41.881826111, -87.643674499)"
4755008,HM367194,2006-05-22 15:52:00+00:00,006XX W MADISON ST,0810,THEFT,OVER $500,ALLEY,False,False,111,1,27,28,06,1171862.0,1900277.0,2006,2018-02-10 15:50:01+00:00,41.881816644,-87.644383332,"(41.881816644, -87.644383332)"
11079385,JA420342,2017-09-05 09:45:00+00:00,002XX N DEARBORN ST,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,42,32,06,1175889.0,1902307.0,2017,2018-02-10 15:50:01+00:00,41.887297416,-87.629535289,"(41.887297416, -87.629535289)"
11156760,JA521780,2017-11-22 09:00:00+00:00,0000X W WACKER DR,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,42,32,06,1176020.0,1902133.0,2017,2018-02-10 15:50:01+00:00,41.886817001,-87.629059469,"(41.886817001, -87.629059469)"
8627588,HV299434,2012-05-22 18:00:00+00:00,002XX N STATE ST,0810,THEFT,OVER $500,HOTEL/MOTEL,False,False,111,1,42,32,06,1176327.0,1901797.0,2012,2016-02-04 06:33:39+00:00,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
6658272,HP730619,2008-12-12 09:00:00+00:00,006XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,2,28,06,1172202.0,1899815.0,2008,2018-02-28 15:56:25+00:00,41.880541389,-87.643148513,"(41.880541389, -87.643148513)"
3853912,HL228306,2005-03-08 15:00:00+00:00,002XX S RIVERSIDE PLZ,0810,THEFT,OVER $500,OTHER,True,False,111,1,2,28,06,1173472.0,1899214.0,2005,2018-02-28 15:56:25+00:00,41.878864086,-87.638503099,"(41.878864086, -87.638503099)"
3922461,HL293527,2005-04-13 19:30:00+00:00,006XX W WASHINGTON BLVD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,42,28,06,1172217.0,1900773.0,2005,2018-02-28 15:56:25+00:00,41.883169873,-87.643065141,"(41.883169873, -87.643065141)"
6117298,HP210866,2008-03-05 08:00:00+00:00,005XX W MONROE ST,0810,THEFT,OVER $500,STREET,False,False,111,1,2,28,06,1173053.0,1899838.0,2008,2018-02-28 15:56:25+00:00,41.88058568,-87.640023065,"(41.88058568, -87.640023065)"
12515669,JE414343,2021-10-18 11:30:00+00:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,42,32,06,1177257.0,1901911.0,2021,2021-10-25 15:42:49+00:00,41.886179873,-87.624523664,"(41.886179873, -87.624523664)"
12562740,JE471562,2021-12-09 11:13:00+00:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,111,1,42,32,06,1177257.0,1901911.0,2021,2021-12-16 15:56:04+00:00,41.886179873,-87.624523664,"(41.886179873, -87.624523664)"
4964424,HM571651,2006-08-30 14:00:00+00:00,001XX N WACKER DR,0810,THEFT,OVER $500,STREET,False,False,111,1,42,32,06,1173921.0,1900913.0,2006,2018-02-28 15:56:25+00:00,41.883516261,-87.636803841,"(41.883516261, -87.636803841)"
7779588,HS587397,2010-10-28 16:10:00+00:00,007XX W VAN BUREN ST,0810,THEFT,OVER $500,STREET,False,False,111,1,2,28,06,1171954.0,1898418.0,2010,2018-02-10 15:50:01+00:00,41.876713396,-87.644100332,"(41.876713396, -87.644100332)"
13030747,JG209060,2023-04-02 13:45:00+00:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,42,32,06,1177257.0,1901911.0,2023,2023-08-19 15:40:26+00:00,41.886179873,-87.624523664,"(41.886179873, -87.624523664)"
12839012,JF410181,2022-09-25 09:32:00+00:00,0000X W RANDOLPH ST,0810,THEFT,OVER $500,HOTEL / MOTEL,False,False,111,1,42,32,06,1176068.0,1901284.0,2022,2023-01-03 15:40:27+00:00,41.884486217,-87.628908795,"(41.884486217, -87.628908795)"
5024865,HM630567,2006-09-29 16:00:00+00:00,001XX S CLINTON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,2,28,06,1172750.0,1899670.0,2006,2018-02-28 15:56:25+00:00,41.880131389,-87.641140619,"(41.880131389, -87.641140619)"
5157955,HM751204,2006-11-29 14:30:00+00:00,005XX W VAN BUREN ST,0810,THEFT,OVER $500,STREET,False,False,111,1,2,28,06,1172613.0,1898434.0,2006,2018-02-28 15:56:25+00:00,41.876742754,-87.641680237,"(41.876742754, -87.641680237)"
3095883,HJ823981,2003-12-17 08:46:00+00:00,001XX N JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,42,28,06,1172309.0,1901027.0,2003,2018-02-28 15:56:25+00:00,41.883864834,-87.642719809,"(41.883864834, -87.642719809)"
3195082,HK203968,2004-02-25 14:20:00+00:00,003XX S LOWER WACKER DR,0810,THEFT,OVER $500,OTHER,False,False,111,1,2,32,06,1173916.0,1898815.0,2004,2018-02-10 15:50:01+00:00,41.877759329,-87.636884719,"(41.877759329, -87.636884719)"
11300565,JB244397,2018-04-30 13:00:00+00:00,0000X W WACKER DR,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,42,32,06,1175744.0,1902131.0,2018,2018-05-07 16:03:09+00:00,41.886817724,-87.630073063,"(41.886817724, -87.630073063)"
